CODICE_COMUNE,num_strade,num_civici,num_civici_con_coord,CODICE_ISTAT
I629,123,1338,0,016199
I630,123,5167,0,064099
I631,106,2196,0,017178
I632,167,5042,0,020061
I633,267,5328,0,017179
I634,196,2126,0,059027
I635,110,3334,0,026080
I636,35,358,0,014059
I637,24,99,0,005104
I639,217,2849,0,102037
I640,98,3320,0,010058
I641,287,5971,0,071053
I642,26,537,0,078140
I643,85,2665,0,042046
I644,242,5551,0,085018
I645,66,652,0,006159
I646,31,447,0,004218
I647,243,5985,0,111077
I648,15,515,0,065139
I649,92,727,0,068040
I651,43,777,0,043051
I652,158,3988,0,063078
I653,94,1799,0,042047
I654,54,1149,0,041061
I655,255,4874,5,079129
I656,82,1018,0,080087
I657,129,2193,0,006160
I659,67,414,0,004219
I660,233,6502,0,047020
I661,59,2104,0,043052
I662,63,761,0,020062
I663,119,1851,37,002137
I666,200,3608,0,065140
I667,210,4951,4902,111078
I668,60,762,0,111079
I669,123,3879,0,060071
I671,229,6063,2902,079130
I673,8,1958,0,025058
I676,365,11473,0,061088
I677,85,1361,13,065141
I678,31,295,0,005105
I679,48,2527,0,094049
I681,53,1247,0,051035
I682,112,2850,0,094050
I683,100,1655,0,019095
I684,506,15657,305,048043
I686,100,3335,0,093043
I687,37,1129,0,021092
I688,227,3908,0,012120
I689,174,3764,9,036043
I690,288,12443,2,015209
I692,50,959,0,001263
I693,212,7996,19,010059
I695,442,8189,0,092074
I696,105,1289,0,015210
I697,73,1055,0,060072
I698,29,511,0,005106
I699,191,3480,0,092075
I700,147,3494,85,015211
I701,37,259,0,001264
I702,79,1814,0,001266
I703,342,11335,0,001265
I704,155,2429,0,079131
I705,20,179,0,111080
I706,120,3754,0,111081
I707,54,1079,0,111082
I709,288,8886,0,108040
I711,56,1241,0,006161
I712,197,10493,0,059028
I714,16,273,0,022173
I715,12,801,0,032005
I716,106,1029,0,060073
I717,74,852,0,095056
I718,55,909,5,095057
I720,117,3816,0,065142
I721,53,396,19,095076
I723,211,6179,0,084042
I724,64,767,767,111083
I725,533,15394,0,080088
I726,683,19469,19469,052032
I727,123,1498,0,054049
I728,202,7657,0,048044
I729,84,2200,0,021093
I730,182,2038,0,091083
I732,82,953,0,090068
I734,238,2978,0,111084
I735,59,877,0,111085
I736,44,655,0,003138
I738,74,1602,0,006162
I739,42,520,0,018149
I741,196,4124,0,067040
I742,55,531,0,095058
I743,84,2157,0,095059
I744,145,2224,0,102038
I745,215,9966,0,079133
I747,126,2264,0,083095
I748,81,1715,14,091084
I749,48,683,2,095060
I750,21,307,304,004220
I751,576,5750,0,091085
I752,456,10832,47,092080
I753,137,2262,0,080089
I754,1583,47612,0,089017
I756,53,1498,0,064100
I757,26,236,0,095061
I758,134,2435,3,042048
I759,52,509,0,097075
I761,42,831,0,097076
I765,100,2039,30,111086
I767,52,922,922,003139
I771,56,741,16,021094
I774,30,406,75,109039
I775,176,2527,0,023081
I777,61,957,0,030110
I778,36,249,61,095078
I779,290,2674,0,040046
I780,136,4036,0,075075
I781,7,158,0,005107
I782,46,1280,0,017180
I783,38,1716,0,024101
I785,117,5262,0,089018
I786,143,2586,0,015213
I787,132,2207,0,039018
I790,60,865,0,019096
I791,140,2674,0,095062
I793,78,1146,1049,012121
I794,89,1610,1025,012122
I796,32,1302,0,008058
I797,99,1724,0,111087
I798,73,1205,7,006163
I799,153,3233,3,028087
I800,287,8007,677,075076
I801,86,2088,0,020063
I802,208,5489,334,036044
I803,158,1197,2,034035
I804,319,13511,17,066098
I805,116,6185,0,064101
I808,19,199,0,006164
I809,130,3298,0,062073
I812,77,893,0,016200
I813,26,557,0,016251
I815,128,1704,1687,098054
I817,15,398,0,004221
I819,235,6903,0,012123
I820,175,9953,0,063079
I821,220,5763,160,023082
I822,187,2789,0,004222
I823,77,1809,0,004223
I824,282,7290,0,085019
I825,47,541,0,018151
I826,402,6438,713,023083
I827,215,4749,0,019097
I828,237,1945,0,014060
I829,329,9484,6,014061
I830,35,547,0,016201
I831,95,1185,403,017181
I832,197,3196,0,059029
I838,266,9828,0,060074
I839,28,562,0,022176
I840,111,2531,0,034036
I841,487,4546,0,053026
I843,41,298,0,064102
I844,64,1283,0,079134
I847,25,921,0,096063
I848,60,594,0,098055
I849,180,3178,0,019098
I850,89,1586,0,023084
I851,171,1963,0,091086
I852,106,2275,0,010060
I853,41,1622,0,102039
I854,112,3064,0,102040
I855,186,2956,0,056048
I856,76,1233,0,013216
I857,35,453,0,003140
I858,135,2404,0,016202
I860,49,525,0,013217
I861,115,1026,0,095063
I862,133,4510,0,063080
I863,433,5989,193,090069
I864,326,8636,0,089019
I865,79,977,0,019099
I866,126,2487,2487,025056
I867,74,2824,0,024102
I868,50,537,0,096064
I869,91,1301,0,016203
I871,56,960,0,022177
I872,279,4732,0,079137
I873,107,2092,0,016204
I874,135,1245,0,079138
I875,99,1825,0,079139
I876,6,259,0,025057
I877,453,7661,0,052034
I878,144,2924,0,108041
I880,43,752,751,003141
I881,123,3208,0,083096
I884,68,1188,0,102041
I885,139,4304,0,061089
I886,47,763,0,001267
I887,243,5811,1015,075077
I888,277,3664,0,054050
I891,87,1245,0,086017
I892,125,2030,0,059030
I893,60,2022,0,064103
I894,23,463,0,018152
I895,272,8196,0,078142
I896,132,3977,0,078143
I899,57,876,0,022179
I901,155,1396,0,006165
I902,97,2581,0,059031
I903,220,4850,0,036045
I904,331,4579,0,093044
I905,100,1349,1349,102042
I906,40,996,0,019100
I907,291,3590,1,110008
I908,225,10144,17,027038
I909,22,413,0,019101
I910,41,867,0,070076
I911,61,311,0,006166
I912,139,3960,0,044071
I914,146,1988,0,019102
I916,22,352,0,016205
I917,118,1216,0,076086
I919,117,1939,0,016206
I921,670,18548,0,054051
I922,324,5490,1453,068041
I923,162,4251,0,075078
I924,28,640,0,022180
I925,23,350,0,022181
I926,156,2049,0,009057
I927,160,4408,0,026082
I928,19,249,0,014062
I929,153,3313,0,079142
I930,310,7327,0,075079
I932,59,1683,0,042049
I935,68,597,4,019103
I936,67,528,0,080090
I937,147,5215,0,079143
I938,54,2515,0,028088
I939,119,2677,0,031023
I941,203,1866,4,006167
I942,652,3849,0,046030
I943,11,80,0,013218
I945,93,2394,0,102043
I946,48,4464,0,009058
I947,54,876,0,009059
I948,39,764,725,021095
I949,64,893,4,022182
I950,163,2866,0,075080
I951,165,2326,14,016207
I953,60,1816,0,029045
I954,315,4665,0,077027
I955,47,1239,0,080091
I956,163,1677,0,080092
I959,75,551,0,057066
I960,76,979,0,065145
I962,151,4812,0,071054
I963,179,2728,0,071055
I964,147,2449,16,022183
I965,106,2680,0,027039
I968,189,3940,2,018153
I969,22,196,14,001268
I970,95,2970,0,001269
I973,105,1230,0,060075
I974,21,416,0,030111
I975,35,476,0,022184
I976,259,5373,0,103064
I977,93,2388,0,006168
I978,65,3977,0,063081
I980,33,773,0,096065
I981,68,4726,0,055031
I982,282,6028,0,101025
I984,35,1033,0,002142
I985,18,406,0,004224
I986,23,465,0,016208
I990,82,2106,0,064104
I991,349,4463,0,051037
I992,237,3460,0,058103
I993,94,2467,0,061090
I994,62,885,0,097077
I995,108,1126,0,111088
I996,34,995,0,097078
I997,77,1029,0,016209
I998,55,1075,0,108042
L002,33,978,0,017182
L003,95,1614,0,012124
L004,53,913,0,064105
L006,55,1038,0,095087
L007,55,2387,3,003143
L008,165,5161,1673,075081
L009,70,3110,0,060076
L010,96,1472,0,075082
L011,310,12304,0,075083
L013,127,2737,0,001270
L014,168,4714,0,026083
L015,58,1453,0,020064
L016,210,3387,0,085020
L017,241,8336,513,056049
L018,75,1106,0,030112
L019,206,1803,0,049020
L020,385,8411,0,020065
L022,43,290,0,097079
L023,34,310,295,095064
L024,235,5968,0,008059
L025,397,4994,1,066099
L026,151,4560,0,029046
L027,206,1003,0,006169
L030,91,1608,0,025059
L032,103,2467,0,012125
L034,48,791,0,099027
L035,131,1606,0,014063
L036,45,908,0,091088
L037,73,807,0,016210
L038,205,3627,0,051038
L039,96,3244,0,030114
L040,79,2095,45,025060
L042,354,6172,1,083097
L046,92,1680,0,057067
L047,50,603,0,069089
L048,65,915,9,004225
L049,1397,44691,5,073027
L050,202,4990,2890,030116
L055,148,1599,1,078145
L056,118,412,0,014064
L057,97,3116,0,030117
L058,119,2821,6,026084
L059,70,622,7,006170
L061,49,1392,0,064106
L062,125,2210,0,064107
L063,685,11806,0,080093
L064,317,11507,0,075084
L065,224,4657,33,030118
L066,76,465,8,001271
L069,132,816,0,070077
L070,167,3300,3,079146
L071,142,1616,0,013222
L073,76,647,0,016211
L074,486,10448,0,075085
L075,40,895,0,096066
L078,56,691,0,041064
L081,129,3804,0,041065
L082,69,499,0,076087
L083,163,1735,0,061091
L084,134,3304,0,014065
L085,35,1194,3,027040
L086,185,3321,0,062074
L087,94,2254,0,016212
L088,146,1800,0,090080
L089,93,1287,0,022188
L090,29,537,0,022189
L093,611,8355,0,090070
L094,116,2078,0,017184
L096,25,565,0,022190
L097,71,729,0,022191
L100,122,4270,0,028089
L102,97,1735,0,064108
L103,736,15944,2,067041
L104,24,286,278,003144
L105,72,636,0,060077
L106,30,649,0,021096
L108,51,1225,0,021097
L109,452,13950,0,072043
L111,38,1086,0,021098
L112,671,10814,0,082070
L113,447,12799,1905,070078
L115,45,891,0,012126
L116,13,182,0,096067
L117,1084,31934,1,055032
L118,65,1671,0,016213
L120,484,14768,0,059032
L121,34,999,0,022193
L122,294,10799,2,095065
L123,247,7797,0,051039
L124,293,5327,0,078146
L125,42,427,0,098057
L126,101,1391,0,076088
L127,72,847,0,080094
L131,266,9820,12,082071
L132,28,1302,0,028090
L134,93,1134,0,078147
L136,44,1077,0,023085
L138,116,3920,32,050036
L139,37,559,508,006171
L140,306,6028,239,091089
L142,190,10470,0,063082
L143,35,689,0,006172
L144,53,1126,0,030120
L145,29,528,0,022195
L146,19,338,0,008060
L147,65,1765,0,022196
L149,42,856,0,021099
L150,53,377,19,056051
L152,15,74,0,009060
L153,59,765,0,091090
L154,237,3399,0,111089
L155,146,2265,0,061092
L156,160,5793,5793,024104
L157,416,14443,17,024105
L158,148,2955,0,090071
L160,48,382,0,091091
L164,24,228,0,019104
L165,49,991,984,006173
L166,166,1771,0,075086
L167,45,1413,0,010061
L168,26,1383,3,005108
L169,148,2376,0,017185
L172,17,300,0,095088
L173,92,340,3,066100
L174,126,1768,0,022199
L175,264,2983,0,014066
L176,17,430,0,021100
L177,149,4050,0,079147
L178,21,917,0,021101
L180,75,1168,0,090072
L181,206,5399,0,076089
L182,541,13395,0,058104
L183,157,3019,0,034039
L184,201,3014,0,035041
L185,63,832,0,062075
L186,178,2463,0,068042
L187,52,790,0,103065
L188,1084,10294,0,054052
L189,59,1433,0,057068
L190,108,1184,0,009061
L191,342,9590,1,043053
L192,149,2679,0,058105
L193,34,1006,2,096068
L194,64,3097,0,069090
L195,307,4437,0,030121
L197,234,3184,0,076090
L199,103,3483,0,028091
L200,41,503,0,022200
L202,233,3131,0,091093
L203,36,684,675,005109
L205,25,870,0,061093
L206,193,11940,0,078148
L207,32,896,0,067042
L210,87,3245,0,017186
L211,47,516,0,022202
L212,43,1459,0,065147
L213,310,8253,0,074018
L214,94,1652,0,064109
L215,68,1276,0,070079
L216,113,2422,0,054053
L217,27,2325,0,007067
L218,136,3152,0,069091
L219,2326,109381,0,001272
L220,365,6137,0,072044
L221,21,248,0,019105
L223,43,565,34,003146
L224,53,1291,0,069092
L225,37,287,130,019106
L227,230,2106,4,066101
L228,48,374,0,013223
L229,105,1808,0,034040
L230,94,4328,0,070080
L231,226,2644,0,091094
L233,76,1041,0,065148
L235,76,1201,394,090073
L237,25,1005,0,018155
L238,66,969,0,001273
L239,23,333,0,096069
L240,95,1606,41,079148
L241,34,580,0,004227
L243,56,972,0,060078
L244,101,825,0,014067
L245,249,9911,0,063083
L246,52,1664,0,030122
L247,33,370,0,001274
L248,190,3073,0,024107
L250,25,387,0,018156
L251,74,1427,627,016214
L252,16,356,0,004226
L253,88,1365,1,069093
L254,98,2428,1,062076
L256,17,578,0,018157
L257,88,926,0,016215
L258,97,1388,0,019107
L259,419,18915,0,063084
L262,18,265,0,018158
L263,93,2485,0,068043
L265,50,773,0,016216
L267,79,2430,0,027041
L269,69,759,4,018159
L270,76,3639,0,028092
L271,95,3514,5,083098
L272,68,1126,0,064110
L273,301,12847,0,071056
L274,241,2457,0,065149
L276,70,508,0,016217
L277,98,1989,0,001275
L278,24,368,0,004228
L279,58,1229,1,109040
L280,350,8254,0,074019
L281,8,181,0,004229
L282,119,2623,0,082072
L284,26,1817,0,069094
L285,77,1195,0,018160
L286,55,983,0,057070
L287,135,3584,0,023086
L290,167,4939,0,060079
L291,135,2275,3,069095
L292,32,500,0,018161
L293,90,1020,1,057069
L294,260,5659,0,073028
L295,50,2227,0,067043
L296,27,601,0,019108
L297,162,6068,0,024108
L298,170,5383,0,010062
L299,114,2622,0,034041
L301,16,708,0,064111
L302,59,966,0,058106
L303,390,5295,833,052035
L304,458,7995,26,006174
L305,223,5509,214,078149
L306,72,1289,0,065150
L307,429,6293,0,067044
L308,179,10100,0,083099
L309,80,1442,0,030123
L310,321,2833,0,056052
L312,182,6390,0,017187
L314,96,1191,0,067045
L315,55,4121,0,009062
L316,81,295,0,014068
L317,252,5373,0,082073
L319,358,4423,0,012127
L321,54,682,0,095066
L322,33,712,0,022203
L323,76,2000,0,065151
L324,84,868,0,093045
L325,81,1253,0,093046
L326,176,3372,0,076091
L327,73,1533,0,001276
L328,380,14194,0,110009
L330,112,1249,38,014069
L331,923,24549,0,081021
L332,105,3215,285,082074
L333,120,1202,1,103066
L334,191,3279,7,066102
L335,126,1777,0,030124
L336,127,367,0,103067
L337,64,749,0,111090
L339,232,5234,0,017188
L340,33,389,0,001279
L342,134,2827,0,012128
L345,98,304,0,001278
L346,243,5449,0,034042
L347,48,1289,6,093047
L348,349,3039,0,033043
L349,134,5466,0,028093
L353,373,8500,0,078150
L355,321,8858,0,087050
L356,284,6709,74,003149
L357,79,2805,0,076092
L359,78,1913,0,029047
L361,49,1042,0,040049
L363,39,1026,6,069096
L364,138,2686,0,023087
L366,177,3721,0,043054
L367,20,431,0,004230
L369,189,5225,0,087051
L372,261,3270,0,017189
L377,116,1571,0,065152
L378,1023,26094,26061,022205
L379,224,8442,0,061094
L380,108,3220,0,017190
L382,74,1212,254,030126
L383,254,7705,0,075087
L384,366,1688,0,052036
L386,66,2266,0,045015
L388,163,2840,0,016218
L389,65,1089,0,019109
L392,94,1548,0,014070
L393,151,2251,0,095067
L396,76,1325,0,023088
L397,294,4165,0,054054
L398,121,3315,0,060080
L399,46,1848,0,064112
L400,333,8733,0,016219
L401,127,3186,2,058107
L402,177,4739,0,026085
L403,50,220,0,006175
L404,206,4410,390,016220
L406,41,651,0,017191
L407,1099,25041,25041,026086
L408,67,1169,49,015219
L409,210,2892,0,015220
L410,6,251,0,004231
L411,149,3208,4,015221
L413,10,176,0,013226
L414,65,2136,0,028094
L415,51,550,0,015222
L416,72,784,0,010063
L418,349,3083,0,077028
L419,538,12693,0,075088
L420,48,728,0,002147
L421,212,3630,0,030127
L423,98,1300,0,091097
L424,1347,43503,0,032006
L425,380,12366,0,072046
L426,56,1292,0,019110
L427,74,1239,29,004232
L428,262,4083,0,090074
L429,209,3409,0,002148
L430,88,1021,0,008061
L431,151,5106,0,083100
L432,156,735,0,006176
L433,185,4129,8,024110
L434,146,2569,0,108043
L435,108,3338,1,070081
L437,46,1271,0,060081
L438,41,938,0,030128
L439,64,1581,0,076093
L440,47,1264,0,018163
L444,53,795,0,021102
L445,166,4584,20,001280
L447,263,4902,45,071058
L448,500,9008,0,086018
L449,128,3203,0,018164
L450,56,939,0,103068
L451,155,1738,0,002150
L452,95,476,0,102044
L453,35,564,0,018165
L454,122,1620,0,015224
L455,26,426,0,021103
L458,84,865,0,070082
L459,105,850,0,069097
L460,68,2142,0,063085
L461,50,795,0,064113
L462,197,6078,0,075089
L463,98,1152,157,111091
L464,136,1271,0,090075
L466,121,2047,0,054055
L468,96,403,0,017194
L469,63,523,0,098058
L470,80,3924,0,013227
L471,160,4230,0,015226
L472,420,12667,29,072047
L473,34,489,0,111092
L474,43,1372,3,031024
L475,38,892,0,068044
L477,220,5464,0,077029
L478,209,3836,0,083101
L480,105,2081,0,012130
L482,91,2410,0,083102
L483,1008,44700,3,030129
L484,566,38515,0,075090
L485,197,7166,0,075091
L488,56,1087,0,095068
L489,87,2059,0,091098
L490,490,976,0,021104
L492,59,1406,0,101026
L494,65,2961,0,017192
L496,191,3180,0,095069
L497,51,1298,0,028095
L498,557,3738,132,041066
L499,51,1501,0,009063
L500,463,10125,104,041067
L501,56,1913,0,043055
L502,236,3484,0,016222
L503,130,2517,46,090076
L505,144,2931,0,070083
L506,95,817,0,091099
L507,49,2269,0,010064
L508,67,650,0,095070
L509,180,3159,0,090077
L511,164,3515,0,108044
L512,145,3416,0,111093
L513,34,635,0,111094
L514,85,1091,0,091100
L515,37,448,0,001281
L516,70,1653,0,001282
L517,107,220,0,043056
L519,81,428,0,082075
L521,282,4125,0,092090
L522,94,2346,0,047021
L524,117,1766,0,078152
L525,38,381,0,057072
L526,25,1903,0,069098
L527,13,256,0,021105
L528,101,2408,0,009064
L529,115,3322,0,048046
L531,17,190,0,005111
L532,171,2394,0,076094
L533,77,890,0,046031
L535,93,2393,0,019111
L537,355,5159,49,100006
L538,43,878,59,001283
L539,123,1968,0,019112
L540,257,5311,0,061095
L544,47,1008,0,016223
L545,59,875,0,016224
L546,89,1574,0,010065
L547,89,1128,0,013229
L551,480,15433,83,024111
L552,65,1142,0,021106
L554,52,1339,0,024112
L555,68,1964,25,001284
L556,36,915,0,096071
L557,184,1843,0,014071
L558,150,1719,0,004233
L561,46,1334,0,083103
L562,58,1453,0,018166
L563,200,1788,0,014072
L564,31,993,0,021107
L565,404,7426,0,026087
L566,79,2628,0,002152
L567,388,7603,830,023089
L568,12,196,0,018167
L569,300,3426,0,056053
L570,296,4956,0,006177
L571,264,5035,0,072048
L572,47,504,0,098059
L573,317,1674,0,054057
L574,74,1678,0,005112
L575,10,637,0,022209
L576,293,1326,0,014073
L577,84,1017,0,012131
L578,27,621,5,001285
L579,43,341,0,016225
L580,41,719,0,004234
L581,76,1117,0,097082
L582,91,200,0,007068
L583,216,8435,0,086019
L584,7,695,0,025062
L586,8,180,177,096072
L588,43,1412,0,022210
L589,92,4483,0,064114
L590,43,1184,0,025063
L591,88,1464,0,061097
L593,82,1381,0,018168
L594,78,1600,0,061096
L595,109,2654,0,021108
L596,61,906,112,008062
L597,97,581,0,067046
L598,91,982,0,060082
L599,60,3169,0,008063
L601,47,920,0,021109
L603,158,5759,0,082076
L604,206,3253,0,090079
L605,63,714,0,060083
L607,79,1196,0,102045
L609,183,4992,0,085021
L611,47,616,0,058108
L612,131,1889,0,056054
L613,97,1881,0,111095
L614,86,3230,0,060084
L616,54,2156,0,064115
L617,35,477,0,018169
L620,35,614,0,096074
L623,14,191,0,016226
L624,172,3017,0,024113
L625,45,941,0,058109
L626,32,960,0,017193
L627,113,816,0,054058
L628,176,5818,0,065154
L629,30,507,0,001286
L631,53,271,0,004235
L633,49,875,0,006178
L634,102,2140,0,097083
L638,62,1673,0,014074
L639,171,4734,0,058110
L640,57,1086,0,013232
L641,118,880,0,034044
L642,12,166,166,016227
L643,58,664,0,007069
L644,69,1356,0,001287
L647,86,1015,0,007070
L651,244,1037,0,103069
L653,34,1073,1068,054059
L654,158,1823,0,007071
L655,41,461,16,016229
L656,128,1303,0,065155
L658,122,3877,0,087052
L660,54,1255,0,021110
L664,145,2034,0,015249
L665,120,2840,0,015229
L666,50,683,0,103070
L667,93,1703,0,015230
L668,38,843,0,003153
L669,448,4326,0,002156
L670,122,3644,518,003154
L671,62,747,0,012132
L672,168,1382,0,034045
L673,89,2312,0,080095
L675,242,7178,0,009065
L676,49,601,0,057073
L677,209,4662,6,108045
L680,65,511,0,097084
L681,502,3903,0,011029
L682,1019,13743,13742,012133
L685,17,498,12,001289
L686,87,2699,0,030130
L687,52,1477,0,021111
L689,207,1595,1,034046
L690,152,2880,0,018171
L691,190,1958,0,103071
L693,82,899,0,008064
L696,84,2036,0,094051
L698,48,824,31,001290
L699,74,1602,0,102046
L700,96,3682,0,026088
L702,206,5765,0,050037
L703,171,2216,0,012134
L704,63,926,0,108046
L706,176,6178,0,026089
L707,20,271,250,016230
L709,81,1394,0,108047
L710,65,1750,0,028096
L711,443,14628,0,075092
L712,20,380,0,096075
L713,118,524,0,056056
L715,43,432,0,013236
L716,12,74,0,018172
L719,459,24177,0,058111
L720,78,1645,0,018173
L722,83,310,1,023090
L723,87,1838,0,024115
L724,69,767,759,021116
L725,297,7871,0,094052
L726,59,896,0,001291
L727,171,4821,3218,001292
L728,33,1079,0,044073
L729,140,1303,0,004237
L730,20,344,0,009066
L733,127,1477,2,012136
L734,115,2032,0,012137
L735,116,2585,0,083104
L736,2084,87333,41,027042
L737,59,901,79,013238
L738,379,7263,0,076095
L739,65,2441,0,064116
L740,124,3856,0,082077
L741,350,10539,0,008065
L742,33,838,0,059033
L743,135,1926,0,030131
L744,121,2715,0,108048
L745,19,355,0,021112
L746,528,13026,0,103072
L747,179,3459,0,078153
L748,55,1308,1308,013239
L749,90,689,0,014075
L750,730,13896,0,002158
L751,58,872,0,097086
L752,108,2942,0,016232
L753,133,2701,0,016233
L758,38,398,0,004238
L762,364,4659,0,037059
L764,188,2099,11,040050
L765,167,3247,0,012138
L769,60,1471,0,022213
L771,70,832,0,004239
L772,236,2267,0,033044
L773,75,1146,0,015236
L774,73,1321,0,011030
L775,190,4149,124,100007
L776,338,6289,239,075093
L777,244,3040,0,017195
L778,118,2154,1,017196
L779,124,1912,0,001293
L780,277,9765,0,060085
L781,2018,52995,0,023091
L783,109,1912,0,007072
L784,15,424,0,018174
L785,38,411,0,096076
L787,62,762,0,001294
L788,14,792,0,018175
L792,70,1261,0,013242
L795,170,2280,0,016234
L797,243,5588,2,099020
L799,58,266,0,014076
L801,73,649,0,030132
L802,179,3377,0,101027
L804,64,1868,0,004240
L805,32,1008,1,028097
L806,105,2946,0,019113
L807,79,881,752,005113
L808,87,1176,434,003158
L809,27,205,0,008066
L810,127,1558,0,023093
L811,51,623,0,001295
L812,102,1694,0,017197
L814,382,4329,0,056057
L815,135,1731,0,035042
L816,118,1368,0,017198
L817,56,1125,0,004241
L819,116,2736,0,011031
L820,100,2471,0,035043
L823,39,690,0,009067
L826,360,9496,0,020066
L827,36,383,0,016235
L828,180,6321,0,087053
L829,15,274,274,005114
L830,24,311,0,001296
L831,170,1998,0,035044
L833,623,28197,76,046033
L834,101,782,0,005115
L835,126,2410,23,065156
L836,60,536,0,060086
L837,253,4448,0,082078
L838,110,4428,0,048049
L840,1125,43654,218,024116
L841,72,1459,0,004242
L842,260,7080,142,071059
L843,46,2227,0,060087
L844,283,5314,0,061099
L845,199,7368,1,063086
L846,28,380,0,068045
L847,55,760,0,003159
L848,154,2448,0,033048
L850,269,5958,0,050038
L851,176,2433,0,058112
L854,85,1587,0,018176
L856,64,2313,0,026090
L857,26,290,0,001298
L858,343,6016,0,071060
L859,204,2870,4,076096
L860,55,2291,0,065157
L865,55,427,0,016236
L866,28,594,0,097090
L868,121,4178,0,038022
L869,123,3740,0,023094
L872,704,24312,1,018177
L873,82,2455,0,076097
L874,305,2552,0,076098
L876,98,3091,5,012139
L879,34,543,0,005116
L880,105,2893,0,096077
L881,149,1101,0,006179
L882,118,2864,0,056058
L883,98,1807,0,015237
L885,291,9712,0,036046
L886,5,198,0,022216
L887,73,1462,0,006180
L888,74,1914,106,004243
L889,47,687,0,103074
L890,51,1325,0,025065
L892,135,5011,0,028099
L894,105,696,0,016237
L897,254,2407,0,033045
L898,108,2452,961,001299
L899,152,4061,2709,027043
L900,287,8639,0,028100
L904,100,1459,0,006181
L905,96,1795,0,060089
L906,188,2320,2316,103075
L907,115,623,0,014077
L908,129,1378,0,014078
L909,78,1108,0,030133
L912,224,2976,0,023095
L913,96,1774,0,046034
L915,27,629,0,021113
L916,306,8910,0,082079
L917,4,82,0,018178
L919,111,3137,0,017199
L920,237,8008,0,074020
L922,23,1383,0,068046
L923,45,658,1,017200
L924,348,8894,0,111096
L926,105,1129,0,046035
L928,101,2344,0,015248
L929,99,1310,1,016238
L931,68,853,0,006182
L933,23,474,5,096078
L934,73,2268,0,028101
L936,78,1344,0,016240
L937,53,1116,2,028102
L938,69,566,0,016241
L939,67,4334,0,029048
L942,68,2498,0,004244
L943,61,943,0,008067
L944,106,2493,0,084043
L945,41,1441,1441,005117
L946,181,4106,4,045016
L947,102,3798,0,028103
L948,80,3147,0,001300
L949,383,12714,0,023096
L950,274,6293,0,083105
L951,167,3450,0,082080
L952,38,1157,2,024117
L953,181,4484,0,091101
L956,111,1499,0,013245
L957,137,2394,0,022222
L958,40,624,0,066103
L959,74,2411,0,085022
L961,73,559,7,069100
L963,37,845,0,006183
L964,80,1683,4,069101
L965,83,710,0,064117
L966,145,2575,0,111097
L967,38,701,1,029049
L968,182,3131,0,111098
L969,218,3967,132,035045
L970,31,392,0,006184
L971,20,604,601,021114
L972,53,1100,2,006185
L973,127,2917,0,064118
L974,146,2802,0,004245
L975,64,2493,707,009068
L977,42,430,0,098060
L978,20,136,0,096079
L979,49,2659,2659,028104
L980,55,1628,0,033046
L981,53,1070,0,007074
L982,31,456,29,001301
L983,26,801,0,018179
L984,128,2946,0,005118
L985,33,1241,0,029050
L986,67,785,770,111100
L987,98,1459,0,111101
L988,34,687,0,029051
L989,101,3028,0,090078
L990,54,425,0,004246
L991,57,432,0,095071
L994,65,2350,1,018180
L995,112,2378,0,017201
L998,127,3410,15,111103
L999,63,1356,0,001303
M002,83,1222,0,001302
M003,46,283,0,002163
M004,26,513,0,001304
M007,104,1415,0,001305
M009,26,393,0,006186
M011,204,6285,0,086020
M013,109,1086,0,001306
M014,112,1525,0,001307
M015,80,1584,0,004247
M016,107,1645,0,111104
M017,153,3424,0,108049
M018,377,4869,7,080096
M019,33,344,0,005119
M021,46,1337,1,066104
M022,60,1243,395,069102
M023,40,517,0,066105
M025,208,5340,0,111106
M026,127,1413,0,111107
M027,70,1310,509,001308
M028,42,637,0,002164
M030,119,1563,0,095072
M031,63,2007,13,066106
M032,109,3899,0,024118
M041,40,1196,40,066107
M042,23,242,0,103076
M043,34,880,0,031025
M044,38,1725,0,020068
M045,100,1817,53,016242
M048,203,6853,0,026091
M050,90,1422,33,016243
M052,368,8768,4,108050
M053,106,3092,0,015242
M055,88,1026,0,004248
M057,157,1890,0,070084
M058,44,564,564,005120
M059,241,14932,0,048050
M060,143,3565,0,001309
M062,40,601,1,003164
M063,33,583,0,004249
M065,96,1259,0,017202
M067,76,2165,0,021115
M069,49,452,0,001310
M070,58,1693,6,017203
M071,35,788,0,001311
M072,99,2841,0,063088
M073,27,532,0,030135
M077,24,648,0,006187
M078,93,1577,0,043057
M079,41,1270,0,018181
M080,51,753,0,001312
M081,159,2679,0,081023
M082,983,28217,0,056059
M083,29,570,0,060091
M085,81,1685,0,093049
M086,141,2787,0,056060
M088,926,38331,0,088012
M089,645,12459,0,026092
M090,48,1247,0,066108
M091,133,1731,0,015243
M092,122,3938,0,061100
M093,80,1809,0,062077
M094,236,2668,0,001313
M095,53,669,0,058113
M096,54,914,0,093050
M098,62,910,1,096080
M100,333,9069,0,087054
M101,25,321,0,012140
M102,46,786,0,015244
M103,67,1867,0,028105
M104,214,3137,0,017204
M105,26,1035,0,010066
M106,28,286,0,002166
M108,26,688,0,025066
M109,634,14564,0,018182
M110,105,2101,0,038023
M111,72,883,0,103077
M113,41,1505,0,022224
M115,94,6478,0,063089
M116,38,513,0,019114
